"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 10 05:47:59 GMT 2025","Thu Jul 10 05:48:02 GMT 2025","3030","tests","test_products_page","","","","test_login_valid_credentials in firefox",""
"passed","Thu Jul 10 05:47:21 GMT 2025","Thu Jul 10 05:47:24 GMT 2025","3748","tests","test_product_page","","","","test_login_valid_credentials in firefox",""
"passed","Thu Jul 10 05:46:43 GMT 2025","Thu Jul 10 05:46:44 GMT 2025","813","tests","test_login","","","","test_login_valid_credentials in firefox",""
"passed","Thu Jul 10 05:48:06 GMT 2025","Thu Jul 10 05:48:08 GMT 2025","1456","tests","test_products_page","","","","test_login_valid_credentials in firefox",""
"passed","Thu Jul 10 05:45:15 GMT 2025","Thu Jul 10 05:45:19 GMT 2025","3378","tests","test_cart","","","","test_login_valid_credentials in chrome",""
"passed","Thu Jul 10 05:47:36 GMT 2025","Thu Jul 10 05:47:37 GMT 2025","1638","tests","test_product_page","","","","test_login_valid_credentials in firefox",""
"passed","Thu Jul 10 05:47:29 GMT 2025","Thu Jul 10 05:47:31 GMT 2025","2305","tests","test_product_page","","","","test_login_valid_credentials in firefox",""
"passed","Thu Jul 10 05:46:41 GMT 2025","Thu Jul 10 05:46:42 GMT 2025","1054","tests","test_login","","","","test_login_valid_credentials in chrome",""
"passed","Thu Jul 10 05:47:01 GMT 2025","Thu Jul 10 05:47:07 GMT 2025","5569","tests","test_product_page","","","","test_login_valid_credentials in chrome",""
"passed","Thu Jul 10 05:47:38 GMT 2025","Thu Jul 10 05:47:39 GMT 2025","760","tests","test_products_page","","","","test_login_valid_credentials in chrome",""
"passed","Thu Jul 10 05:47:40 GMT 2025","Thu Jul 10 05:47:41 GMT 2025","928","tests","test_products_page","","","","test_login_valid_credentials in firefox",""
"passed","Thu Jul 10 05:47:14 GMT 2025","Thu Jul 10 05:47:19 GMT 2025","5515","tests","test_product_page","","","","test_login_valid_credentials in chrome",""
"passed","Thu Jul 10 05:46:58 GMT 2025","Thu Jul 10 05:47:00 GMT 2025","1981","tests","test_login","","","","test_login_valid_credentials in firefox",""
